"table","totalRecords","column","displayName","type","isCustom","nonNull","nullCount","nullPct","isSuspect","tags"
"crdfd_products","21632","crdfd_personincharge","Person in charge","Lookup","True","21611","21","0.1","False",""
"crdfd_products","21632","cr1bb_cap1nhsp","Cấp 1 NHSP","String","True","21632","0","0","False",""
"crdfd_products","21632","cr1bb_cap2nhsp","Cấp 2 NHSP","String","True","21632","0","0","False",""
"crdfd_products","21632","cr1bb_imageurl","Image url","String","True","21632","0","0","False",""
"crdfd_products","21632","cr1bb_loaisanphamtext","Loại sản phẩm text","String","True","21632","0","0","False",""
"crdfd_products","21632","cr1bb_manv","Mã NV","String","True","21632","0","0","False",""
"crdfd_products","21632","cr1bb_nhomsanphamcha","Nhóm sản phẩm cha","String","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_confidentlevel","Confident level","String","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_emailsource","Email (Source)","String","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_fullname","Full name","String","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_idnhomspcategoryparent","ID nhóm SP (category parent)","String","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_ketangtext","Kệ, tầng text","String","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_manhomsp","Mã nhóm sp","String","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_masanpham","Mã sản phẩm","String","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_name","Tên sản phẩm","String","True","21622","10","0","False",""
"crdfd_products","21632","crdfd_nguoiphutrachnhomsp","Người phụ trách (Nhóm SP)","String","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_nguoiphutrachsaigon","Người phụ trách-Sài Gòn","String","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_nguoiphutrachtransfome","Người phụ trách-Bình định","String","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_nhomsanphamtext","Nhóm sản phẩm text","String","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_onvichuantext","Đơn vị chuẩn text","String","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_product_group_auto","product_group_auto","String","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_quycach","Quy cách","String","True","21625","7","0","False",""
"crdfd_products","21632","crdfd_soonhangbod","Số đơn hàng BOD","Integer","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_soonhangbod_date","Số đơn hàng BOD (Last Updated On)","DateTime","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_soonhangbod_state","Số đơn hàng BOD (State)","Integer","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_soonhangsod","Số đơn hàng SOD","Integer","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_soonhangsod_date","Số đơn hàng SOD (Last Updated On)","DateTime","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_soonhangsod_state","Số đơn hàng SOD (State)","Integer","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_trangthai","Trạng thái","Boolean","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_trangthaispactiveinactive","Trạng thái SP (Activate/Deactivate)","String","True","21632","0","0","False",""
"crdfd_products","21632","crdfd_unitname","Đơn vị chuẩn","Lookup","True","21626","6","0","False",""
"crdfd_products","21632","crdfd_unitnametransfome","Unit name transfome","String","True","21632","0","0","False",""
"crdfd_productgroup","1544","cr1bb_hesotonkhopromotion","Hệ số tồn kho - Promotion","Decimal","True","0","1544","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_productgroup","1544","cr1bb_leadtimegap","Leadtime gấp","Integer","True","0","1544","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_productgroup","1544","crdfd_cap1name","crdfd_cap1name","String","True","0","1544","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_productgroup","1544","crdfd_cap2name","crdfd_cap2name","String","True","0","1544","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_productgroup","1544","crdfd_cap3name","crdfd_cap3name","String","True","0","1544","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_productgroup","1544","crdfd_cap4name","crdfd_cap4name","String","True","0","1544","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_productgroup","1544","crdfd_cap5name","crdfd_cap5name","String","True","0","1544","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_productgroup","1544","crdfd_cap6name","crdfd_cap6name","String","True","0","1544","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_productgroup","1544","crdfd_cap7name","crdfd_cap7name","String","True","0","1544","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_productgroup","1544","crdfd_ghichu","Ghi chú","String","True","0","1544","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_productgroup","1544","crdfd_nguoiphutrachbname","crdfd_nguoiphutrachbname","String","True","0","1544","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_productgroup","1544","crdfd_nguoiphutrachsgname","crdfd_nguoiphutrachsgname","String","True","0","1544","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_productgroup","1544","crdfd_nguoitao","Người tạo ","Lookup","True","0","1544","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_productgroup","1544","crdfd_nguoitaoname","crdfd_nguoitaoname","String","True","0","1544","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_productgroup","1544","crdfd_nhomsanphamcap1name","crdfd_nhomsanphamcap1name","String","True","0","1544","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_productgroup","1544","crdfd_nhomsanphamchaname","crdfd_nhomsanphamchaname","String","True","0","1544","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_productgroup","1544","cr1bb_sourcing2","Sourcing","Memo","True","1","1543","99.9","False","🔴 high-null"
"crdfd_productgroup","1544","crdfd_cap6","Cấp 6","Lookup","True","3","1541","99.8","False","🔴 high-null"
"crdfd_productgroup","1544","cr1bb_rd2","R&D","Memo","True","10","1534","99.4","False","🔴 high-null"
"crdfd_productgroup","1544","cr1bb_sale2","Sales","Memo","True","9","1535","99.4","False","🔴 high-null"
"crdfd_productgroup","1544","cr1bb_filehinhanh_name","cr1bb_filehinhanh_name","String","True","13","1531","99.2","False","🔴 high-null"
"crdfd_productgroup","1544","cr1bb_moqtoithieu","MOQ tối thiểu","String","True","25","1519","98.4","False","🔴 high-null"
"crdfd_productgroup","1544","crdfd_nguoiphutrachsg","Người phụ trách SG","Lookup","True","39","1505","97.5","False","🔴 high-null"
"crdfd_productgroup","1544","crdfd_mota","Mô tả","Memo","True","46","1498","97","False","🔴 high-null"
"crdfd_productgroup","1544","cr1bb_phanloai","Phân loại","String","True","65","1479","95.8","False","🔴 high-null"
"crdfd_productgroup","1544","cr1bb_idmoi","ID mới","String","True","98","1446","93.7","False","🔴 high-null"
"crdfd_productgroup","1544","cr1bb_nhacungcapoithu","Nhà cung cấp đối thủ","Memo","True","117","1427","92.4","True","🔴 high-null; ⚠️ suspect-name"
"crdfd_productgroup","1544","crdfd_cap7","Cấp 7","Lookup","True","206","1338","86.7","False","🟡 mid-null"
"crdfd_productgroup","1544","cr1bb_kienthuccoban","Kiến thức cơ bản","String","True","297","1247","80.8","False","🟡 mid-null"
"crdfd_productgroup","1544","cr1bb_phanloaibentrong","Phân loại bên trong","String","True","296","1248","80.8","False","🟡 mid-null"
"crdfd_productgroup","1544","cr1bb_sanphamthaythe","Sản phẩm thay thế","String","True","296","1248","80.8","False","🟡 mid-null"
"crdfd_productgroup","1544","cr1bb_ungdungcuasp","Ứng dụng của SP","String","True","296","1248","80.8","True","🟡 mid-null; ⚠️ suspect-name"
"crdfd_productgroup","1544","cr1bb_uunhuocdiem","Ưu Nhược điểm","String","True","296","1248","80.8","False","🟡 mid-null"
"crdfd_productgroup","1544","crdfd_hansudung_hanluutru","Hạn sử dụng, hạn lưu trữ","Memo","True","298","1246","80.7","False","🟡 mid-null"
"crdfd_productgroup","1544","crdfd_vandethuonggap","Vấn đề thường gặp","Memo","True","298","1246","80.7","False","🟡 mid-null"
"crdfd_productgroup","1544","crdfd_dongsanphamphobien","Dòng sản phẩm phổ biến","Memo","True","299","1245","80.6","False","🟡 mid-null"
"crdfd_productgroup","1544","cr1bb_giamax","Giá Max","Decimal","True","302","1242","80.4","False","🟡 mid-null"
"crdfd_productgroup","1544","cr1bb_tieuchuanchatluong","Tiêu chuẩn chất lượng","String","True","308","1236","80.1","False","🟡 mid-null"
"crdfd_productgroup","1544","cr1bb_giamin","Giá Min","Decimal","True","345","1199","77.7","False","🟡 mid-null"
"crdfd_productgroup","1544","crdfd_cap5","Cấp 5","Lookup","True","350","1194","77.3","False","🟡 mid-null"
"crdfd_productgroup","1544","crdfd_tongtienban","Tổng  tiền bán","Decimal","True","387","1157","74.9","False","🟡 mid-null"
"crdfd_productgroup","1544","crdfd_hoanthienbemat","Hoàn thiện bề mặt","Memo","True","434","1110","71.9","False","🟡 mid-null"
"crdfd_productgroup","1544","cr1bb_soh6thang","Số ĐH (6 tháng)","Integer","True","495","1049","67.9","False","🟡 mid-null"
"crdfd_productgroup","1544","crdfd_khachhangaban","Khách hàng đã bán","Memo","True","495","1049","67.9","False","🟡 mid-null"
"crdfd_productgroup","1544","cr1bb_nganh_nghe","Ngành nghề","String","True","499","1045","67.7","False","🟡 mid-null"
"crdfd_productgroup","1544","crdfd_thuonghieu","Thương hiệu","Memo","True","517","1027","66.5","False","🟡 mid-null"
"crdfd_productgroup","1544","crdfd_chatlieu","Chất liệu","Memo","True","525","1019","66","False","🟡 mid-null"
"crdfd_productgroup","1544","crdfd_cap4","Cấp 4","Lookup","True","667","877","56.8","False","🟡 mid-null"
"crdfd_productgroup","1544","cr1bb_sanphamcogia","Sản phẩm có giá","String","True","759","785","50.8","False","🟡 mid-null"
"crdfd_productgroup","1544","crdfd_image_url","image_url","String","True","771","773","50.1","False","🟡 mid-null"
"crdfd_productgroup","1544","crdfd_phanluongqrcode","Phân luồng QR Code","Picklist","True","807","737","47.7","False",""
"crdfd_productgroup","1544","cr1bb_congkenh","Cồng kềnh","Integer","True","809","735","47.6","False",""
"crdfd_productgroup","1544","cr1bb_okhosanpham","Độ khó sản phẩm","Integer","True","809","735","47.6","False",""
"crdfd_productgroup","1544","cr1bb_trongluongthetich","Trọng lượng / Thể tích","Integer","True","809","735","47.6","False",""
"crdfd_productgroup","1544","cr1bb_so_san_pham_co_gia","Số sản phâm có giá","Integer","True","810","734","47.5","False",""
"crdfd_productgroup","1544","cr1bb_sorting","Sorting","Integer","True","811","733","47.5","False",""
"crdfd_productgroup","1544","crdfd_onvi","Đơn vị","String","True","810","734","47.5","False",""
"crdfd_productgroup","1544","crdfd_quycach","Quy cách","Memo","True","810","734","47.5","False",""
"crdfd_productgroup","1544","crdfd_ranklsp","Rank LSP","Integer","True","840","704","45.6","False",""
"crdfd_productgroup","1544","crdfd_dang_chay_promotion","Đang chạy Promotion?","Boolean","True","856","688","44.6","False",""
"crdfd_productgroup","1544","crdfd_hieulucbaonhieungay","Hiệu lực bao nhiêu ngày","Picklist","True","856","688","44.6","False",""
"crdfd_productgroup","1544","cr1bb_nhomhang","Nhóm hàng","Picklist","True","857","687","44.5","False",""
"crdfd_productgroup","1544","crdfd_soanhang","Soạn hàng","Picklist","True","857","687","44.5","False",""
"crdfd_productgroup","1544","crdfd_sanphamgiatricao3ngay","Sản phẩm giá trị cao (3 ngày)","Boolean","True","871","673","43.6","False",""
"crdfd_productgroup","1544","crdfd_nguoiphutrachb","Người phụ trách","Lookup","True","922","622","40.3","False",""
"crdfd_productgroup","1544","cr1bb_tiemnangnhom","Tiềm năng nhóm","Picklist","True","927","617","40","False",""
"crdfd_productgroup","1544","cr1bb_trangthainangcap","Trạng thái nâng cấp","Picklist","True","927","617","40","False",""
"crdfd_productgroup","1544","crdfd_hesonhom","Hệ số nhóm","Integer","True","931","613","39.7","False",""
"crdfd_productgroup","1544","crdfd_leadtime","Lead Time","Integer","True","951","593","38.4","False",""
"crdfd_productgroup","1544","crdfd_cap3","Cấp 3","Lookup","True","962","582","37.7","False",""
"crdfd_productgroup","1544","crdfd_nhomsanphamcap1","Nhóm Sản phẩm cấp 1","Lookup","True","1237","307","19.9","False",""
"crdfd_productgroup","1544","crdfd_hinhanh_timestamp","crdfd_hinhanh_timestamp","BigInt","True","1309","235","15.2","False",""
"crdfd_productgroup","1544","crdfd_hinhanh_url","crdfd_hinhanh_url","String","True","1309","235","15.2","False",""
"crdfd_productgroup","1544","crdfd_hinhanhid","crdfd_hinhanhid","Uniqueidentifier","True","1309","235","15.2","False",""
"crdfd_productgroup","1544","crdfd_cap2","Cấp 2","Lookup","True","1331","213","13.8","False",""
"crdfd_productgroup","1544","crdfd_lspchung","Loại sản phẩm (text)","String","True","1372","172","11.1","False",""
"crdfd_productgroup","1544","crdfd_loaisanpham","Loại sản phẩm","Picklist","True","1417","127","8.2","False",""
"crdfd_productgroup","1544","crdfd_cap1","Cấp 1","Lookup","True","1425","119","7.7","False",""
"crdfd_productgroup","1544","crdfd_atthugia","Đặc thù giá","Picklist","True","1503","41","2.7","False",""
"crdfd_productgroup","1544","crdfd_nhomsanphamcha","Nhóm sản phẩm cha","Lookup","True","1505","39","2.5","False",""
"crdfd_productgroup","1544","crdfd_productgroup_auto","ProductGroup_auto","String","True","1535","9","0.6","False",""
"crdfd_productgroup","1544","cr1bb_cap3text","Cấp 3 text","String","True","1544","0","0","False",""
"crdfd_productgroup","1544","cr1bb_cap4text","Cấp 4 text","String","True","1544","0","0","False",""
"crdfd_productgroup","1544","cr1bb_idcategorycalproductgroup","ID category (cal productgroup)","String","True","1544","0","0","False",""
"crdfd_productgroup","1544","crdfd_cap1text","Cấp 1 text","String","True","1544","0","0","False",""
"crdfd_productgroup","1544","crdfd_cap2text","Cấp 2 text","String","True","1544","0","0","False",""
"crdfd_productgroup","1544","crdfd_manhomsp","Mã nhóm SP","String","True","1544","0","0","False",""
"crdfd_productgroup","1544","crdfd_nguoiphutrachbcal","Người phụ trách BĐ CAL","String","True","1544","0","0","False",""
"crdfd_productgroup","1544","crdfd_nhomsanphamcap1text","Nhóm sản phẩm cấp 1 text","String","True","1544","0","0","False",""
"crdfd_productgroup","1544","crdfd_nhomsanphamchatext","Nhóm sản phẩm cha text","String","True","1544","0","0","False",""
"crdfd_productgroup","1544","crdfd_nhomsptext","Nhóm SP text","String","True","1544","0","0","False",""
"crdfd_productgroup","1544","crdfd_productname","Nhóm sản phẩm","String","True","1544","0","0","False",""
"crdfd_productgroup","1544","crdfd_sosanpham","Số sản phẩm","Integer","True","1544","0","0","False",""
"crdfd_productgroup","1544","crdfd_sosanpham_date","Số sản phẩm (Last Updated On)","DateTime","True","1544","0","0","False",""
"crdfd_productgroup","1544","crdfd_sosanpham_state","Số sản phẩm (State)","Integer","True","1544","0","0","False",""
"crdfd_productgroup","1544","crdfd_thuegtgt","Thuế GTGT","Picklist","True","1544","0","0","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_action","Action","String","True","0","33954","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_kho_binh_dinh","33954","cr1bb_huongxuly","Hướng xử lý","Picklist","True","2","33952","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_kho_binh_dinh","33954","cr1bb_iemsailech","Điểm sai lệch","Decimal","True","0","33954","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_kho_binh_dinh","33954","cr1bb_maonvisp","Mã đơn vị sp","Lookup","True","1","33953","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_kho_binh_dinh","33954","cr1bb_maonvispname","cr1bb_maonvispname","String","True","0","33954","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_kho_binh_dinh","33954","cr1bb_nhanvienmuahangname","cr1bb_nhanvienmuahangname","String","True","0","33954","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_kho_binh_dinh","33954","cr1bb_oitac","Đối tác","Lookup","True","1","33953","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_kho_binh_dinh","33954","cr1bb_oitacname","cr1bb_oitacname","String","True","0","33954","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_kho_binh_dinh","33954","cr1bb_sanphamsauxi","Sản phẩm sau xi","Lookup","True","1","33953","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_kho_binh_dinh","33954","cr1bb_sanphamsauxiname","cr1bb_sanphamsauxiname","String","True","0","33954","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_kho_binh_dinh","33954","cr1bb_soluongxuly","Số lượng xử lý","Decimal","True","1","33953","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_kho_binh_dinh","33954","crdfd_inventorybdname","crdfd_inventorybdname","String","True","0","33954","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_kho_binh_dinh","33954","crdfd_nvmuahangurgentname","crdfd_nvmuahangurgentname","String","True","0","33954","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_kho_binh_dinh","33954","crdfd_tensanphamlookupname","crdfd_tensanphamlookupname","String","True","0","33954","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_kho_binh_dinh","33954","crdfd_vitrikhoname","crdfd_vitrikhoname","String","True","0","33954","100","False","🔴 high-null; 💀 completely-empty"
"crdfd_kho_binh_dinh","33954","cr1bb_slmuaquocte","SL mua quốc tế","Decimal","True","40","33914","99.9","False","🔴 high-null"
"crdfd_kho_binh_dinh","33954","cr1bb_suggeststockmanual","Suggest Stock (manual)","Decimal","True","47","33907","99.9","False","🔴 high-null"
"crdfd_kho_binh_dinh","33954","crdfd_sptonkhochinhxac","SP tồn kho chính xác","Picklist","True","25","33929","99.9","False","🔴 high-null"
"crdfd_kho_binh_dinh","33954","crdfd_maximportstock","Max Import Stock","Decimal","True","493","33461","98.5","False","🔴 high-null"
"crdfd_kho_binh_dinh","33954","crdfd_minimportstock","Min Import Stock","Decimal","True","493","33461","98.5","False","🔴 high-null"
"crdfd_kho_binh_dinh","33954","cr1bb_suggesttobuynhapkhau","Suggest to buy nhập khẩu","Decimal","True","722","33232","97.9","True","🔴 high-null; ⚠️ suspect-name"
"crdfd_kho_binh_dinh","33954","cr1bb_hangsanxuat","Hàng sản xuất","String","True","1433","32521","95.8","False","🔴 high-null"
"crdfd_kho_binh_dinh","33954","cr1bb_soluonganggiuathang","Số Lượng đang giữ đặt hàng","Integer","True","3793","30161","88.8","False","🟡 mid-null"
"crdfd_kho_binh_dinh","33954","cr1bb_hangkimkhi","Hàng Kim Khí","String","True","5085","28869","85","False","🟡 mid-null"
"crdfd_kho_binh_dinh","33954","cr1bb_stockdeactivate","Stock Deactivate","String","True","6288","27666","81.5","False","🟡 mid-null"
"crdfd_kho_binh_dinh","33954","crdfd_notes","Notes","String","True","7324","26630","78.4","False","🟡 mid-null"
"crdfd_kho_binh_dinh","33954","cr1bb_diemruirolechkho","Điểm rủi ro lệch kho","Decimal","True","9067","24887","73.3","False","🟡 mid-null"
"crdfd_kho_binh_dinh","33954","cr1bb_balance","Balance","Decimal","True","9524","24430","72","False","🟡 mid-null"
"crdfd_kho_binh_dinh","33954","crdfd_ke_hoach_hang_ve","Kế hoạch hàng về","Decimal","True","13239","20715","61","False","🟡 mid-null"
"crdfd_kho_binh_dinh","33954","crdfd_ke_hoach_soan_hang","Kế hoạch soạn hàng","Decimal","True","13405","20549","60.5","False","🟡 mid-null"
"crdfd_kho_binh_dinh","33954","cr1bb_purchasedwithin1year","Purchased within 1 year","String","True","14265","19689","58","False","🟡 mid-null"
"crdfd_kho_binh_dinh","33954","crdfd_datafrrom","Data frrom","String","True","19024","14930","44","False",""
"crdfd_kho_binh_dinh","33954","crdfd_soluong30ngaytieptheo","Số lượng 30 ngày tiếp theo","Decimal","True","19117","14837","43.7","False",""
"crdfd_kho_binh_dinh","33954","crdfd_soonhang30ngay","Số đơn hàng 30 ngày","Decimal","True","19117","14837","43.7","False",""
"crdfd_kho_binh_dinh","33954","crdfd_soonhanglaplai90ngay","Số đơn hàng lặp lại 90 ngày","Decimal","True","19117","14837","43.7","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_phanloaihang","Phân loại hàng","Picklist","True","24601","9353","27.5","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_slhangloisaukiem","Tồn hàng lỗi","Decimal","True","25290","8664","25.5","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_tongtonkho","Tổng tồn kho","Decimal","True","25289","8665","25.5","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_minstockday","Min stock day","Decimal","True","26298","7656","22.5","False",""
"crdfd_kho_binh_dinh","33954","crdfd_nvmuahanghcm","NV mua hàng HCM","String","True","26408","7546","22.2","False",""
"crdfd_kho_binh_dinh","33954","crdfd_forecast7ngay","Forecast 7 ngày","Decimal","True","27385","6569","19.3","False",""
"crdfd_kho_binh_dinh","33954","crdfd_forecast30ngay","Forecast 30 ngày","Decimal","True","27543","6411","18.9","False",""
"crdfd_kho_binh_dinh","33954","crdfd_soluong30ngay","Số lượng 30 ngày","Decimal","True","27543","6411","18.9","False",""
"crdfd_kho_binh_dinh","33954","crdfd_urgent","Urgent","Decimal","True","27525","6429","18.9","False",""
"crdfd_kho_binh_dinh","33954","crdfd_inventorybd","InventoryBD","Lookup","True","27700","6254","18.4","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_id_kho_masp","ID_Kho_Mã SP","String","True","27727","6227","18.3","False",""
"crdfd_kho_binh_dinh","33954","crdfd_vitrikho","Vị trí kho","Lookup","True","27729","6225","18.3","False",""
"crdfd_kho_binh_dinh","33954","crdfd_vitrikhofx","Vị trí kho fx","String","True","27729","6225","18.3","False",""
"crdfd_kho_binh_dinh","33954","crdfd_confidentlevelfx","Confident Level","String","True","27784","6170","18.2","False",""
"crdfd_kho_binh_dinh","33954","crdfd_minstocknew","Min stock","Decimal","True","27787","6167","18.2","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_tonkholythuyetbomua","Tồn kho lý thuyết - Bỏ mua","Decimal","True","27828","6126","18","False",""
"crdfd_kho_binh_dinh","33954","crdfd_nhomspcap1","Nhóm sp cấp 1","String","True","27828","6126","18","False",""
"crdfd_kho_binh_dinh","33954","crdfd_soonsod","Số đơn SOD","Decimal","True","27828","6126","18","False",""
"crdfd_kho_binh_dinh","33954","crdfd_tensanphamlookup","Tên sản phẩm","Lookup","True","27828","6126","18","False",""
"crdfd_kho_binh_dinh","33954","crdfd_tonkholythuyet","Tồn kho lý thuyết","Decimal","True","27839","6115","18","False",""
"crdfd_kho_binh_dinh","33954","crdfd_tonkhothucte","Tồn hàng đạt","Decimal","True","27832","6122","18","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_nhanvienmuahang","NV mua hàng","Lookup","True","28126","5828","17.2","False",""
"crdfd_kho_binh_dinh","33954","crdfd_nvmuahangurgent","NV mua hàng urgent","Lookup","True","28131","5823","17.1","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_promotionsensitivity","Promotion Sensitivity","Decimal","True","32778","1176","3.5","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_chuachaytaikholocal","Chữa cháy tại kho local","Boolean","True","33641","313","0.9","False",""
"crdfd_kho_binh_dinh","33954","crdfd_stockstatusnew","Stock status","String","True","33757","197","0.6","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_maxstockday","Max stock day","Decimal","True","33954","0","0","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_onvihang","Đơn vị hàng","String","True","33954","0","0","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_orderneeded","Order Needed","Decimal","True","33954","0","0","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_suggesttobuynoiia","Suggest to buy nội địa","Decimal","True","33954","0","0","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_tonkhadung","Tồn khả dụng","Decimal","True","33954","0","0","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_tonkholythuyetnoiia","Tồn kho lý thuyết nội địa","Decimal","True","33954","0","0","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_tonkholythuyetquocte","Tồn kho lý thuyết quốc tế","Decimal","True","33954","0","0","False",""
"crdfd_kho_binh_dinh","33954","cr1bb_trangthaixuly","Trạng thái xử lý","Picklist","True","33954","0","0","False",""
"crdfd_kho_binh_dinh","33954","crdfd_code","Code","String","True","33954","0","0","False",""
"crdfd_kho_binh_dinh","33954","crdfd_confidentlevel","Confident level cal","String","True","33954","0","0","False",""
"crdfd_kho_binh_dinh","33954","crdfd_kbd_auto","KBD_Auto","String","True","33955","-1","0","False",""
"crdfd_kho_binh_dinh","33954","crdfd_masp","Mã SP","String","True","33955","-1","0","False",""
"crdfd_kho_binh_dinh","33954","crdfd_maxstocknew","Max stock","Decimal","True","33955","-1","0","False",""
"crdfd_kho_binh_dinh","33954","crdfd_nhanviencungung2","Nhân viên cung ứng","String","True","33955","-1","0","True","⚠️ suspect-name"
"crdfd_kho_binh_dinh","33954","crdfd_nhomsp","Nhóm SP","String","True","33955","-1","0","False",""
"crdfd_kho_binh_dinh","33954","crdfd_onvi","Đơn vị","String","True","33955","-1","0","False",""
"crdfd_kho_binh_dinh","33954","crdfd_productid","Name","String","True","33947","7","0","False",""
"crdfd_kho_binh_dinh","33954","crdfd_suggesttobuynew","Suggest to buy","Decimal","True","33955","-1","0","False",""
"crdfd_kho_binh_dinh","33954","crdfd_tensptext","Tên SP","String","True","33955","-1","0","False",""
"crdfd_kho_binh_dinh","33954","crdfd_ton_kho_theo_ke_hoach","Tồn kho theo kế hoạch","Decimal","True","33955","-1","0","False",""
